keypoints,label
"[[221.56344530736087, 176.4074373146105], [228.23611316958485, 165.78171766225614], [217.65652813187756, 166.1904020982324], [248.84513014319535, 173.79681533686585], [210.7789818809335, 178.73437588031476], [265.30367111217953, 219.64940707549732], [211.82506446283227, 217.86610450665322], [289.18695945501827, 245.74146647463223], [186.6248828705532, 227.0444088814908], [299.70023757826516, 216.07051619373092], [176.05229871436615, 220.00896707641857], [259.25733393790074, 303.10780813689047], [219.04389030472404, 301.9735163809604], [285.4526979759676, 363.8918866982331], [190.68360477376135, 364.4573617873717], [276.528064029876, 426.20909932745224], [200.04275202627244, 431.6543039561805]]",squat
"[[237.78725463486512, 202.85279488117433], [244.87883335835227, 195.2802812730944], [233.47842718112494, 194.96636430339854], [254.01806385254415, 200.0235229606688], [222.66584126716344, 201.5111043646529], [264.7360481492199, 240.8442819440687], [216.86681838640305, 244.134738390758], [287.9488641655619, 258.01911274757305], [185.6706018507357, 266.84222065237606], [302.4725619076196, 241.91118823267567], [176.06432769997454, 235.6988434484248], [258.9375447334718, 313.4187630952768], [214.42434644005155, 319.2015447636404], [288.98249544869344, 367.6837918168542], [188.15410062825606, 367.39794628040215], [275.6455663336042, 429.96799103187675], [200.6853230282076, 431.4503533428771]]",squat
"[[236.84904158982815, 250.24425562107143], [243.12292761217782, 244.10956218188122], [230.96962827654738, 243.02141383878904], [254.27406196039087, 248.03081619516482], [222.81686580602445, 244.23435869435016], [265.3434417227945, 277.5344987421175], [213.74663791140995, 275.54654381131434], [282.2115069367534, 308.7637766483172], [195.8089144958528, 306.6642899027486], [300.0970680475731, 279.9857530177507], [184.22701651242073, 279.989224709493], [257.11281730826335, 341.7539864220887], [214.49763561732556, 340.2688989024648], [291.0569056156024, 372.23183836114134], [183.0761130287345, 374.7565919792826], [274.76017390863814, 433.2570745890453], [201.57701136416557, 434.5043857974967]]",squat
"[[239.1909026306533, 257.22588422144776], [246.59781545214744, 250.75866774561004], [232.5685689392308, 249.89422046716894], [255.56204175255155, 252.48447029605478], [221.98784425699787, 250.42241229336872], [265.90676060461453, 280.5206968977645], [210.43323925280026, 280.39124007036685], [281.6580387757871, 312.3783242429864], [194.86092083667273, 310.53051185211376], [297.8997112807514, 282.88544637001974], [183.35617406452522, 285.0215578773166], [255.3354578553515, 345.70949637716376], [212.52307673749706, 342.23097029941744], [290.97233195314783, 373.6165764425996], [182.3212074390816, 374.9375769601295], [274.8144817947102, 433.81918220163135], [201.2848711559034, 433.7834347806205]]",squat
"[[238.77377718253345, 256.9002896981031], [246.11622677523482, 250.65771804777847], [232.20119815854176, 249.80552875574315], [255.1414941799616, 252.61298038855412], [222.11428045482992, 250.4527504379685], [265.3479659136021, 279.51311817288155], [211.57401515143826, 278.2615673517239], [281.58575878817425, 311.07646759731114], [194.5908441365137, 308.0840715499529], [299.2082242534463, 281.8987840426439], [184.22518351469617, 284.7786167803029], [255.26981195144495, 343.845220712515], [212.64717930815573, 341.6838973079055], [290.8664106579184, 372.0190946376745], [183.00991197137972, 374.23668284426117], [274.9290377087504, 434.04597155517456], [201.17560047617573, 433.5136140954222]]",squat
"[[230.03365121115766, 247.70753844612108], [237.79778272347244, 241.99916419269144], [226.2460992142961, 240.76857437958589], [251.57991912905246, 247.02622835948415], [222.25927662205052, 244.4976828450225], [264.00903555063104, 277.72831768107267], [213.51803464354202, 273.645287987596], [281.5937599372467, 301.5750393798099], [196.39765869307172, 305.6996314788311], [296.0915726584357, 276.3682888847875], [181.6107993809944, 279.8104385328392], [255.10369516955592, 339.6250854658734], [211.5687302888803, 340.4505981477036], [290.84183520438023, 370.97621311021203], [184.05370355395914, 372.73305617350303], [274.914239895319, 434.394830725545], [200.83783074376987, 432.29418757551673]]",squat
"[[231.16197370441938, 237.05673812580704], [237.73003467155345, 231.51601488525804], [228.64490735059965, 230.80748257666767], [249.453828141496, 237.0693435787907], [223.2408374857754, 235.5983284555701], [264.0099426317116, 269.7921845124814], [211.4983526931731, 266.38120793874947], [280.2838248175544, 286.9387386742352], [187.8208400305988, 280.58146835612655], [298.7099095962152, 267.0962383618226], [179.8460538075025, 265.4930530987262], [258.58013694350785, 330.71614736826655], [211.93798267420019, 330.8934523509099], [290.3450432537499, 370.4144394571221], [185.437181635359, 373.93902493118003], [274.47048492590255, 434.1910257161036], [201.48567684970627, 433.39051327933396]]",squat
"[[228.1331371616673, 223.81873636384518], [233.89770620330208, 216.56122822275776], [224.616611326063, 217.0406260262408], [246.69459257700836, 222.97417745768652], [218.63523788610766, 223.14337633255863], [263.75284809580467, 255.29386397458907], [210.75163859091776, 258.6634659717584], [274.92108017887745, 281.625208388743], [190.52558431010732, 280.5484168990486], [294.8008262689793, 260.0999478242997], [181.53556320126984, 259.6829353895604], [256.3849883367019, 319.5454405152129], [215.44745459130303, 321.7540352359383], [289.6162853915082, 369.93767937602723], [186.82023641225456, 373.3406398995255], [275.22231635333594, 433.3479015346377], [200.82577449616178, 432.8343144573442]]",squat
"[[224.06396052941463, 205.95931511163218], [229.77407732029715, 199.87151020529862], [223.519328230384, 200.1172977648753], [245.65178242641775, 205.10638131916895], [224.3236385115467, 206.80952419114462], [262.07828422593974, 243.25976004967325], [210.21228718906332, 245.06542737171705], [281.5079827814241, 263.6734180291824], [183.8540019711437, 269.5503366216553], [298.94577716467535, 244.27934793325574], [177.88102770545626, 242.76888345730282], [256.8309807727838, 318.87615544880254], [215.395014400046, 318.3701132538413], [287.66088624506136, 367.6444755522476], [186.52868469143112, 369.99252085378413], [275.1806917408648, 432.42371044936834], [200.79918586786474, 432.4314797417166]]",squat
"[[232.80520815007281, 190.51490157161086], [241.0436107809975, 181.90716705798113], [229.01372180906998, 182.10778464398612], [252.26188152099104, 189.34356150161204], [218.12348455004783, 187.18883847496366], [262.6730729041625, 230.6410832613273], [206.546410701379, 229.77468377587206], [282.21573799910516, 252.3428506514139], [177.9152043396123, 261.0764900017181], [297.89203814310247, 230.81343548213619], [176.1681562649733, 227.93975292768897], [257.8663211354595, 309.9441558060676], [213.80907978684394, 311.09555496247543], [285.78720667753794, 366.3052070475418], [187.78104246777954, 368.7784183545817], [275.6164078900819, 433.1549863309722], [200.6406520111893, 431.5337164486273]]",squat
"[[214.7216677913547, 166.78986250734627], [222.23329444932838, 157.52238295430206], [211.377664316221, 158.25546506536728], [245.45360850693035, 163.0008867525509], [205.4141920966071, 166.047365557627], [263.51616461906514, 211.88573579530458], [210.08848301338307, 211.39226286921829], [282.42404049498623, 243.1279358893571], [182.86978925835814, 239.17476303116447], [295.2850427548256, 210.20331452145646], [175.57037298000282, 208.5199088415832], [258.4013973600899, 304.75191167882974], [214.35280698748488, 306.0084697858212], [283.7558724528291, 365.259133046977], [189.66499039140413, 366.44399692759447], [275.02936781567996, 430.63436327753845], [200.11148346189154, 432.7457714477349]]",squat
"[[223.43540092515846, 156.3560640489733], [228.72507448255894, 148.11683246350833], [219.43323329679686, 148.57528710315728], [247.17246073447248, 152.63801999002882], [214.86064351769843, 153.02353837138156], [264.64271371924707, 195.08267291618236], [207.53864042476408, 197.77699542888237], [281.24540907925234, 225.16705687477287], [182.42512026844304, 229.01309973980435], [295.9191023436009, 201.17124586739808], [176.37043633728663, 194.28889865439052], [257.4034232855339, 292.31404911207807], [215.3199973076644, 295.5671415011749], [282.76995264319027, 362.90113816885844], [192.36753140566503, 364.98059694831437], [274.6248195671986, 431.22091350337325], [200.924741627025, 431.62073291017214]]",squat
"[[223.59965100357786, 136.36486991279588], [229.1095175019421, 130.160335691456], [223.83144640377307, 130.00488206899092], [244.4748372892828, 134.30007059212286], [223.5064417309672, 134.543283317788], [262.20445052997485, 179.40265373975473], [209.66698771454938, 179.68551136104085], [276.7331396963393, 220.70125532249403], [183.79710270808295, 221.45059351613764], [295.8636497013782, 184.53458044484353], [178.56749080570722, 184.50886395270018], [258.2432386037466, 286.4339644100959], [216.2018139496167, 284.5077336206258], [277.4795940660885, 361.5623323436587], [196.38674943214147, 363.68425720198985], [275.55415734431847, 430.7742097769359], [200.43103554888228, 431.61768315983414]]",squat
"[[222.19658195352852, 122.3534169663015], [227.99500804433208, 114.90453454412196], [219.8203725279493, 115.33542581506678], [246.61583117288762, 120.92564557049727], [218.31327664381254, 121.82419513218616], [262.4023882614104, 165.6563159953532], [209.0047332700226, 163.26756264216687], [277.0653891216445, 211.18517378015974], [191.10799281859846, 206.2536891929325], [297.16949552111714, 173.72005099814052], [177.61074430977234, 164.87480015368075], [258.160819630613, 277.5212494102684], [219.25255166765558, 277.0755950229827], [272.6107788680745, 353.39366770088054], [203.09944484932757, 354.63113150328957], [274.9882398672758, 427.43949434117815], [201.62964796573854, 430.2613926032973]]",squat
"[[226.74937059874347, 110.94554496654106], [232.6283594612768, 105.5670622232798], [225.03658490964133, 105.42220633143943], [247.46730074813115, 111.35377110661688], [222.98305793016718, 111.382251469856], [263.5489813751094, 154.14225584256178], [213.94288465535567, 153.24496429824038], [277.6388467721285, 199.91673024181517], [193.33100665879599, 200.6364278882556], [299.48287650849863, 163.8005203615851], [182.018269124497, 162.48469912832346], [259.0845414357969, 266.2004808626155], [219.5915164669933, 266.6877433812544], [271.1179018516303, 354.6979898226732], [208.1553455202099, 348.4094593975995], [275.39702016945444, 422.57384996156435], [201.8703717947502, 430.348580691522]]",squat
"[[238.02854266335217, 106.06715882394518], [244.93326417125934, 100.58620045437883], [233.12047622679674, 99.22093109628516], [254.0792259010109, 106.00399227499219], [223.90309193030217, 102.91163440553662], [262.94141474979585, 145.1957002746836], [210.69728014622805, 149.09030791379806], [277.27176543332934, 198.11500742133097], [194.44931966103536, 198.22862651392725], [297.41085616565795, 158.64163723903982], [180.84310047839637, 156.39271309866479], [259.3120185352413, 264.93354659070593], [219.4650881999248, 265.76922167859306], [270.4327076735467, 352.8496292177704], [208.24212790031197, 350.6261088000514], [274.15397360518176, 421.51249471176686], [201.14298335232013, 429.1802900001066]]",squat
"[[238.64574244017413, 105.4196863313227], [246.45606494990804, 99.83506111772789], [233.19515229634587, 98.45069874844779], [254.3236232844807, 105.41815123290382], [222.9588234994615, 102.68722155485729], [263.02543003692944, 145.3772840281782], [211.65153241702774, 150.04205604600807], [277.45196031185793, 197.9452265027655], [195.8437325305106, 198.54463447899928], [297.7439118026448, 158.54333443354173], [182.31140303264786, 157.19001754158006], [259.0048218963052, 268.6927524277178], [221.32612117362865, 259.12029678757125], [269.73030646476826, 353.1530066983864], [208.24752280221412, 350.397600701346], [275.03419765067946, 420.2359471152578], [200.6380269284556, 429.382236980351]]",squat
"[[238.12390166855653, 105.85520421145117], [245.81334397599505, 100.75459045332832], [233.0921155685199, 98.88815080549514], [254.27183341583444, 106.30142267429407], [224.05703598149356, 103.04663012776207], [262.99533179792695, 146.48888066503957], [210.27155973311523, 151.28900999834534], [276.35219340017085, 199.23030035163657], [197.18959202637544, 199.6072478855722], [298.2546837067158, 159.32319912741934], [184.13522387244845, 159.7260283829021], [259.31561364949124, 271.0350739485013], [221.25436065102815, 258.71159083630096], [270.92278821552617, 356.62650962877177], [208.1108261790444, 351.2589559733496], [274.8748943860219, 426.2349268502852], [200.82930170324886, 429.36365123598097]]",squat
"[[238.14257960805278, 106.1698884825201], [245.1568393350391, 100.66699994081272], [233.28176528029533, 99.25848772272995], [254.25373045669525, 106.54929174950614], [224.27960691233932, 103.221747087094], [262.5245641522001, 146.11775761086827], [211.40822452220007, 150.8182081512007], [276.65756745050953, 199.558691280408], [197.87576218404791, 199.6757104497194], [298.14449789122585, 159.6128722486278], [183.8562523252999, 159.6968629999617], [259.7364323550599, 269.5005282047137], [220.98329508378947, 259.2817651506769], [271.0585822186698, 357.782749524979], [207.97285765967104, 351.10823478619426], [274.9573901884273, 428.9197163373666], [200.39278151091816, 430.38384879701107]]",squat
"[[238.70355126267907, 106.15464456363924], [245.49830232489384, 100.66229451966633], [233.6989460269032, 99.35668172806564], [254.03759732315794, 106.44584039144854], [224.41889491249768, 103.16728405546003], [262.41634343121507, 146.19024974640593], [212.13516326555344, 150.79953715112254], [276.88486610777414, 199.43840110871997], [197.7235272124007, 199.6905895224976], [298.28650316924416, 159.74203415075607], [182.60774295196217, 158.39119760509342], [259.8188300142665, 268.69885861997545], [221.5242048806807, 258.96081111535216], [270.5466043428671, 357.61617375014976], [207.830437007912, 351.37590697798066], [275.30099151040315, 426.2340034120048], [200.35301808755761, 429.8387555223493]]",squat
